id,conversation_id,created_at,date,time,user_id,username,language,hashtags,cashtags,retweet,geo
1.50494E+18,1.50494E+18,2022-03-18 17:46:58 Eastern Daylight Time,3/18/2022,17:46:58,25197017,the_radman,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.5093E+18,1.50915E+18,2022-03-30 18:53:32 Eastern Daylight Time,3/30/2022,18:53:32,34628343,theamigo,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50824E+18,1.50824E+18,2022-03-27 20:43:38 Eastern Daylight Time,3/27/2022,20:43:38,42633389,theatreofzen,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50918E+18,1.50905E+18,2022-03-30 10:26:10 Eastern Daylight Time,3/30/2022,10:26:10,42633389,theatreofzen,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50959E+18,1.50959E+18,2022-03-31 14:02:54 Eastern Daylight Time,3/31/2022,14:02:54,42633389,theatreofzen,en,['rrr'],[],FALSE,"34.0522,-118.2437,50km"
1.50868E+18,1.50868E+18,2022-03-29 01:28:03 Eastern Daylight Time,3/29/2022,1:28:03,1.36026E+18,thedorkknight23,en,"['makethebatfleckmovie', 'restorethesnyderverse']",[],FALSE,"34.0522,-118.2437,50km"
1.5095E+18,1.50949E+18,2022-03-31 08:03:46 Eastern Daylight Time,3/31/2022,8:03:46,745540429,theeliklein,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50049E+18,1.50049E+18,2022-03-06 10:02:12 Eastern Standard Time,3/6/2022,10:02:12,1437742058,thelegendkil,en,"['benaffleck', 'batman', 'snydercut', 'jl', 'hbomax', 'releasethesnydercut']",[],FALSE,"38.6270,-90.1994,50km"
1.50299E+18,1.50299E+18,2022-03-13 08:29:19 Eastern Daylight Time,3/13/2022,8:29:19,1437742058,thelegendkil,en,"['batman', 'superman', 'wonderwoman', 'batmanvsuperman']",[],FALSE,"38.6270,-90.1994,50km"
1.50495E+18,1.50488E+18,2022-03-18 18:50:38 Eastern Daylight Time,3/18/2022,18:50:38,1437742058,thelegendkil,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50496E+18,1.50488E+18,2022-03-18 19:08:08 Eastern Daylight Time,3/18/2022,19:08:08,1437742058,thelegendkil,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50752E+18,1.50752E+18,2022-03-25 20:41:24 Eastern Daylight Time,3/25/2022,20:41:24,1437742058,thelegendkil,en,"['batmanvsuperman', 'batman']",[],FALSE,"38.6270,-90.1994,50km"
1.50486E+18,1.50486E+18,2022-03-18 12:47:21 Eastern Daylight Time,3/18/2022,12:47:21,1.14752E+18,theloner23,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50899E+18,1.50889E+18,2022-03-29 22:09:50 Eastern Daylight Time,3/29/2022,22:09:50,33920036,theseafarmer,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50061E+18,1.50061E+18,2022-03-06 18:30:52 Eastern Standard Time,3/6/2022,18:30:52,9.43661E+17,theshortnord,en,['notsarcasm'],[],FALSE,"38.6270,-90.1994,50km"
1.50782E+18,1.50782E+18,2022-03-26 16:45:51 Eastern Daylight Time,3/26/2022,16:45:51,1.44766E+18,thomasduroso2,en,['batman'],[],FALSE,"38.6270,-90.1994,50km"
1.50883E+18,1.50883E+18,2022-03-29 11:25:38 Eastern Daylight Time,3/29/2022,11:25:38,1.49722E+18,thressamikeyd,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50885E+18,1.50885E+18,2022-03-29 12:56:04 Eastern Daylight Time,3/29/2022,12:56:04,1.39726E+18,tier1elitebb,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50819E+18,1.50819E+18,2022-03-27 16:55:46 Eastern Daylight Time,3/27/2022,16:55:46,2912954043,timsternbergeds,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50959E+18,1.50959E+18,2022-03-31 13:56:55 Eastern Daylight Time,3/31/2022,13:56:55,233636067,tkarnes1,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50962E+18,1.50962E+18,2022-03-31 15:47:58 Eastern Daylight Time,3/31/2022,15:47:58,233636067,tkarnes1,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50034E+18,1.50034E+18,2022-03-06 00:27:03 Eastern Standard Time,3/6/2022,0:27:03,2801139273,tlcr04,en,['thebatman'],[],FALSE,"38.6270,-90.1994,50km"
1.50235E+18,1.50235E+18,2022-03-11 13:05:43 Eastern Standard Time,3/11/2022,13:05:43,3016346110,tmwrnym,en,"['mets', 'metstwitter', 'mlb']",[],FALSE,"40.7128,-74.0060,50km"
1.50901E+18,1.50897E+18,2022-03-29 23:38:37 Eastern Daylight Time,3/29/2022,23:38:37,8.65395E+17,tonyontap,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.4999E+18,1.4999E+18,2022-03-04 19:25:38 Eastern Standard Time,3/4/2022,19:25:38,298697132,tootallbryan,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50721E+18,1.50721E+18,2022-03-25 00:05:37 Eastern Daylight Time,3/25/2022,0:05:37,298697132,tootallbryan,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50858E+18,1.50858E+18,2022-03-28 18:42:52 Eastern Daylight Time,3/28/2022,18:42:52,298697132,tootallbryan,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50858E+18,1.50858E+18,2022-03-28 18:51:00 Eastern Daylight Time,3/28/2022,18:51:00,298697132,tootallbryan,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50829E+18,1.50829E+18,2022-03-27 23:46:04 Eastern Daylight Time,3/27/2022,23:46:04,3059109920,tori_8993,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50961E+18,1.50961E+18,2022-03-31 14:58:03 Eastern Daylight Time,3/31/2022,14:58:03,164380239,tourguidestan,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.49877E+18,1.49877E+18,2022-03-01 16:27:38 Eastern Standard Time,3/1/2022,16:27:38,8403272,tracy_mcdannald,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.49878E+18,1.49878E+18,2022-03-01 17:07:58 Eastern Standard Time,3/1/2022,17:07:58,8403272,tracy_mcdannald,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50171E+18,1.50171E+18,2022-03-09 19:06:03 Eastern Standard Time,3/9/2022,19:06:03,8403272,tracy_mcdannald,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50843E+18,1.19608E+18,2022-03-28 08:59:41 Eastern Daylight Time,3/28/2022,8:59:41,14345294,tracyswartz,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50886E+18,1.50886E+18,2022-03-29 13:18:09 Eastern Daylight Time,3/29/2022,13:18:09,240664931,travisctravels,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50923E+18,1.50923E+18,2022-03-30 14:20:38 Eastern Daylight Time,3/30/2022,14:20:38,1.36947E+18,trebatj,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50846E+18,1.50846E+18,2022-03-28 11:18:10 Eastern Daylight Time,3/28/2022,11:18:10,9.16103E+17,tritontrojans1,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.49879E+18,1.49879E+18,2022-03-01 17:38:27 Eastern Standard Time,3/1/2022,17:38:27,49845584,truebluestory83,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50948E+18,1.50932E+18,2022-03-31 06:45:02 Eastern Daylight Time,3/31/2022,6:45:02,1.41969E+18,truth63890260,en,[],[],FALSE,"25.7617,-80.1918,50km"
1.50967E+18,1.50965E+18,2022-03-31 18:55:40 Eastern Daylight Time,3/31/2022,18:55:40,3283786669,twdecastro,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.50773E+18,1.50773E+18,2022-03-26 10:51:40 Eastern Daylight Time,3/26/2022,10:51:40,125854032,uli_gee,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50894E+18,1.50849E+18,2022-03-29 18:55:51 Eastern Daylight Time,3/29/2022,18:55:51,1.41514E+18,undrgrnd_dao,en,"['batman', 'nftla', 'nftla2022']",[],FALSE,"34.0522,-118.2437,50km"
1.49994E+18,1.49994E+18,2022-03-04 21:43:55 Eastern Standard Time,3/4/2022,21:43:55,10661622,videocrime,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50026E+18,1.50026E+18,2022-03-05 18:41:12 Eastern Standard Time,3/5/2022,18:41:12,10661622,videocrime,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50064E+18,1.50062E+18,2022-03-06 20:27:25 Eastern Standard Time,3/6/2022,20:27:25,10661622,videocrime,en,[],[],FALSE,"38.6270,-90.1994,50km"
1.50931E+18,1.50931E+18,2022-03-30 19:31:08 Eastern Daylight Time,3/30/2022,19:31:08,9.85988E+17,walley1017,en,[],[],FALSE,"34.0522,-118.2437,50km"
1.5096E+18,1.5096E+18,2022-03-31 14:53:46 Eastern Daylight Time,3/31/2022,14:53:46,1394938777,westlooptom,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50918E+18,1.50918E+18,2022-03-30 11:03:09 Eastern Daylight Time,3/30/2022,11:03:09,174740892,wheaton_thunder,en,['letsroll'],[],FALSE,"41.8781,-87.6298,50km"
1.5088E+18,1.5088E+18,2022-03-29 09:52:40 Eastern Daylight Time,3/29/2022,9:52:40,603163401,whsbaseball2,en,['wildcatpride'],[],FALSE,"41.8781,-87.6298,50km"
1.50953E+18,1.50953E+18,2022-03-31 10:03:00 Eastern Daylight Time,3/31/2022,10:03:00,87523563,witchit80,en,[],[],FALSE,"40.7128,-74.0060,50km"
1.50953E+18,1.50953E+18,2022-03-31 09:57:42 Eastern Daylight Time,3/31/2022,9:57:42,2979880791,wlimestall,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50937E+18,1.50924E+18,2022-03-30 23:26:39 Eastern Daylight Time,3/30/2022,23:26:39,1.33564E+18,wolverine_mo,en,[],[],FALSE,"41.8781,-87.6298,50km"
1.50846E+18,1.50846E+18,2022-03-28 11:21:35 Eastern Daylight Time,3/28/2022,11:21:35,13449392,yalegurney,en,"['pow', 'bam', 'boom', 'oscars', 'oscars2022', 'willsmith', 'chrisrock', 'theoscars', 'slap', 'slapped', 'batman', 'yalegurney', 'hollywood']",[],FALSE,"34.0522,-118.2437,50km"
1.50901E+18,1.50901E+18,2022-03-29 23:11:18 Eastern Daylight Time,3/29/2022,23:11:18,1.28536E+18,zeus_worldwide,en,[],[],FALSE,"34.0522,-118.2437,50km"
